calib_image.png
      6295.03177116685      0      72.1820352239261
      6295.00794280674      0      72.0910178416478
      6295.03177116685      0      71.8179647760739
      6285.03182171737      0      72.182324856378
      6285.00795544445      0      72.0911626589718
      6285.03182171737      0      71.817675143622
      6275.00796812243      0      72.0913079378638
      6275.00796812243      0      71.9086920621362
      6275.03187242902      0      71.8173845880482
      6265.03192330255      0      72.182906895068
      6265.00798084089      0      72.0914536805341
      6265.03192330255      0      71.817093104932
      6255.03197433874      0      72.183199310175
      6255.00799360001      0      71.9084001107931
      6255.03197433874      0      71.816800689825
      6245.03202553838      0      72.1834926617499
      6245.00800639999      0      72.0917465661208
      6245.00800639999      0      71.9082534338792
      6245.03202553838      0      71.8165073382501
      6235.03207690225      0      72.1837869542986
      6235.00801924103      0      72.0918937135288
      6235.00801924103      0      71.9081062864712
      6235.03207690225      0      71.8162130457015
      6225.03212843114      0      72.1840821923557
      6225.00803212333      0      72.0920413336984
      6225.00803212333      0      71.9079586663016
      6225.03212843114      0      71.8159178076443
      6215.03218012586      0      72.1843783804853
      6215.00804504709      0      72.0921894289116
      6215.00000000000      0      72
      6215.00804504709      0      71.9078105710885
      6215.03218012586      0      71.8156216195147
      6205.03223198720      0      72.1846755232806
      6205.00805801249      0      72.092338001465
      6205.00000000000      0      72
      6205.00805801250      0      71.907661998535
      6205.03223198720      0      71.8153244767194
      6200.00000000000      0      72
      6185.03233621296      0      72.1852726913906
      6185.00808406909      0      72.092636587854
      6185.00000000000      0      72
      6185.00808406909      0      71.907363412146
      6185.03233621296      0      71.8147273086094
      6175.03238857903      0      72.1855727260412
      6175.00809716068      0      72.0927866063577
      6175.00000000000      0      72
      6175.00809716068      0      71.9072133936423
      6175.03238857903      0      71.8144272739588
      6165.03244111497      0      72.18587373403
      6165.00811029475      0      72.0929371115381
      6165.00000000000      0      72
      6165.00811029475      0      71.9070628884619
      6165.03244111497      0      71.81412626597
      6155.03249382162      0      72.186175720101
      6155.00812347149      0      72.0930881057674
      6155.00812347149      0      71.9069118942326
      6155.03249382162      0      71.813824279899
      6145.03254669981      0      71.8135213109707
      6135.03259975039      0      72.1867826456209
      6135.00814995384      0      72.0933915709383
      6135.00814995384      0      71.9066084290617
      6135.03259975039      0      71.8132173543791
      6135.00000000000      0      72
      6125.03265297419      0      72.1870875947132
      6125.00816325987      0      72.0935440467017
      6125.00000000000      0      72
      6125.00816325987      0      71.9064559532983
      6125.03265297419      0      71.8129124052868
      6115.03270637206      0      72.1873935411753
      6115.00817660941      0      72.0936970211581
      6115.00817660941      0      71.9063029788419
      6115.03270637206      0      71.8126064588247
      6105.00819000270      0      72.0938504967579
      6105.00000000000      0      72
      6105.00819000270      0      71.9061495032421

