656.566382101392	364.751625187664
677.145812278680	368.362051534556
738.843540513615	376.569953868775
653.764218864334	385.575564516889
673.908347945640	388.419441563661
736.236653220740	397.89903171957
671.301460652765	409.511529660559
713.009818375470	414.652313013987
733.690465927405	418.381610113516
647.916632638230	427.874366366864
668.936307199213	430.2475554302
730.763282206020	438.695161571011
645.226567731699	448.150376795679
707.015299781272	455.846482211106
728.344506218314	458.924924377277
642.986781398088	468.39920079903
663.167370441532	471.01520308244
705.023406976083	476.99463687309
725.577710631443	480.358068380331
639.997064502763	488.95350445439
660.551368158123	492.316935961631
701.286260856927	497.54894052845
722.587993736118	501.286086647606
637.007347607438	510.255237333581
657.561651262798	512.871239616991
698.670258573518	518.10324418381
719.598276840793	521.46667569105
634.391345324029	530.435826377026
654.945648979388	533.425543272351
674.752523410917	536.415260167676
695.680541678193	539.031262451085
716.608559945468	542.02097934641
631.401628428703	550.61641542047
651.582217472148	554.353561539626
671.389091903676	556.969563823036
693.438254006699	559.959280718361
713.618843050143	562.948997613686
669.894233456014	566.686143732842
626.169623861884	592.846166566937
646.350212905329	595.08845423843
666.530801948773	598.078171133755
687.458820216049	601.06788802908
707.639409259493	604.057604924406
622.968956280397	613.653328759184
643.311174597646	616.922613845884
663.581685301903	618.825433153453
684.899724890481	622.007230106972
704.626866002300	624.234487974436
620.309246734044	633.461699139641
640.990926931918	636.961675788512
661.036247739088	639.188933655976
682.036107632314	641.734371218791
703.035967525540	645.552527563014
617.445629475877	654.779738728219
637.809129978399	657.643355986386
679.490670069499	663.370590502721
700.490529962725	666.234207760888
697.467541651452	686.115369385426
611.720502973946	695.43569967646
631.852416402578	697.672578946308
673.607496106407	703.637590332569
693.739409535039	706.992909237341
652.357143042851	701.400711062721
609.110810492457	715.940426316733
629.242723921089	717.431679163298
650.120263773003	720.78699806807
670.997803624918	724.142316972842
690.756903841908	727.870449089256
605.382678376043	736.072339745365
626.633031439599	739.054845438495
668.015297931787	744.274230401474
689.265650995343	747.629549306246
623.650525746469	759.186758867127
644.169356393953	762.889654396907
665.941647953807	765.872160090037
