fiducial_curve_4.JPG
      6.12743    -0.845238      73.7275
      6.13197    -0.849471      73.5539
      6.14133    -0.853268      73.3973
      6.15486    -0.856369      73.2686
      6.17161    -0.858563      73.1766
      6.19042    -0.859700      73.1273
