fiducial_curve_3.JPG
      6.19495    -0.826420      74.4678
      6.17584    -0.827550      74.4295
      6.15850    -0.829737      74.3475
      6.14413    -0.832833      74.2270
      6.13373    -0.836625      74.0763
      6.12803    -0.840856      73.9058
